:START_ID(Article);:END_ID(Keyword)
18584;data modeling
12369;data
14855;processing
13472;data storage
16416;data
4435;security policy
5577;Hardware
8067;security
7032;security
10661;data management
7161;data storage
9827;mathematical model
14837;data management
6700;data querying
13478;processing
7681;indexing
1524;asterisk-property
19652;data
301;asterisk-property
18648;data storage
5622;security
1601;data management
368;TCP/IP
16456;indexing
3071;data querying
6823;security policy
15097;data querying
552;big data
8045;data modeling
136;ROM
10595;data querying
3872;TCP/IP
9833;secure computer system
10883;indexing
11594;indexing
17603;data
7614;star property
18967;indexing
16368;big data
17039;data management
4706;data management
14545;data querying
2863;model simple security condition
16751;data querying
17961;data querying
19643;data management
7564;secure computer system
3706;data storage
19529;data querying
6688;star property
5909;secure computer system
13353;big data
15769;big data
3603;star property
4999;security
3250;security
6637;data storage
18154;data
5348;secure computer system
4422;star property
11323;mathematical model
13386;processing
13842;data management
268;data modeling
1375;security
3722;data querying
15107;big data
63;processing
13361;indexing
3024;ROM
14136;data storage
5335;secure computer system
3036;star property
8574;ROM
9377;indexing
15513;processing
4543;data modeling
9607;security
7120;data
13426;data modeling
17917;indexing
712;Software
8417;data management
12723;data storage
18923;data modeling
14052;data management
13705;data
3583;Software
12750;trusted subject
12451;data modeling
3265;trusted subject
836;RAM
12379;data management
5047;Hardware
1364;asterisk-property
13153;data
18623;big data
18231;data
1613;ROM
13753;indexing
6006;big data
18138;data storage
16414;data
2954;TCP/IP
19665;indexing
18057;data storage
10900;security
9498;data
5269;security policy
8646;processing
5842;big data
12821;data
15611;data storage
1985;star property
12590;data management
19350;data modeling
3085;data
12207;data querying
9036;ROM
18664;data
4151;data
7108;big data
17636;data querying
10848;data
14213;indexing
12020;RAM
10214;mathematical model
1079;big data
9364;big data
2066;data
5779;data storage
801;RAM
9093;processing
11046;trusted subject
3022;secure computer system
5858;ROM
7879;indexing
2369;big data
11237;data management
9689;data storage
2443;data storage
18477;data querying
11881;data storage
19292;processing
2895;indexing
16175;data management
5255;Software
16451;data querying
13734;data querying
1562;data querying
16552;data querying
7458;ROM
6223;data modeling
12101;security
17871;data
19568;data modeling
8370;data
5282;ROM
1146;asterisk-property
9117;data storage
849;trusted subject
10065;secure computer system
12236;TCP/IP
9339;model simple security condition
2150;asterisk-property
18135;processing
13981;data management
13814;data storage
19702;data
18840;indexing
4822;data querying
14690;big data
14279;big data
11962;data management
3687;security
16717;data
10187;security policy
13283;big data
1641;RAM
5778;secure computer system
17543;data management
12744;Software
11702;model simple security condition
7738;processing
8251;indexing
13367;data
19581;data management
14135;data querying
19902;indexing
12705;data modeling
11744;trusted subject
4048;data storage
4022;data
19576;data modeling
8653;TCP/IP
7078;asterisk-property
4305;data modeling
1510;data
19260;data storage
16151;data querying
2064;mathematical model
7319;data
1148;indexing
13257;data modeling
7923;big data
5617;asterisk-property
5366;secure computer system
15756;indexing
15807;data
12096;TCP/IP
12861;data modeling
19740;data management
4571;indexing
9049;security policy
11834;security
11065;RAM
13592;processing
10603;data storage
11986;data modeling
7685;model simple security condition
4638;processing
6373;TCP/IP
12249;ROM
4573;data
398;asterisk-property
19189;indexing
6915;data
18466;indexing
2999;data
13460;data
18883;data querying
145;RAM
9880;ROM
1783;big data
9966;trusted subject
19001;processing
17069;data
1982;TCP/IP
6759;data querying
19739;data storage
16121;data
855;big data
14281;big data
10228;RAM
3075;processing
10286;big data
6971;processing
14413;data modeling
291;trusted subject
4366;processing
18747;data management
8483;data management
5337;processing
512;data querying
15704;data storage
12626;data
14064;processing
4763;Software
7443;security policy
17869;indexing
7116;Software
6107;mathematical model
9029;security
5027;RAM
15694;data modeling
1674;indexing
17261;data modeling
10286;indexing
1355;trusted subject
12465;security
4866;Software
11958;Hardware
19549;indexing
5769;data querying
1377;trusted subject
14883;data management
8556;data modeling
12452;security
9243;big data
12803;data modeling
13292;big data
18694;processing
3907;star property
14656;data management
9813;model simple security condition
18810;data querying
15159;big data
2916;data querying
3486;mathematical model
11032;data management
3915;security
1628;data storage
10175;TCP/IP
10713;data modeling
4140;star property
1619;Software
16333;data management
17945;indexing
3832;big data
17984;data querying
11282;data querying
10047;data modeling
18793;data management
7644;Software
6494;star property
8358;data
13012;big data
11284;star property
15514;data querying
18689;processing
630;data storage
17148;data querying
12837;trusted subject
11054;security policy
16637;data management
6453;model simple security condition
1413;processing
2662;mathematical model
2061;model simple security condition
11280;star property
13838;data storage
1101;data modeling
19937;big data
13790;data modeling
5308;star property
11735;RAM
8437;security policy
3152;data querying
19565;data querying
19544;indexing
10906;data modeling
3155;trusted subject
4739;big data
18791;indexing
17241;data querying
16260;processing
2393;TCP/IP
10112;processing
925;data querying
4129;RAM
16510;processing
3594;security policy
9740;Software
3365;data querying
12174;data storage
2915;data management
19930;indexing
1734;mathematical model
16405;data modeling
17906;big data
7927;mathematical model
5547;star property
19539;big data
14559;processing
17072;data querying
15837;data modeling
18308;processing
4424;data management
1468;security
3098;Hardware
9419;data management
1695;data modeling
9708;indexing
13173;data querying
12006;data storage
5849;Software
1355;Hardware
4498;trusted subject
512;indexing
14141;processing
12081;data management
10196;RAM
16007;data modeling
11805;big data
4255;data querying
17540;indexing
2456;data
13352;processing
17644;indexing
11439;star property
2590;star property
6741;processing
11074;trusted subject
3437;indexing
17378;data storage
16570;big data
12958;data modeling
14352;data management
8896;asterisk-property
11147;data
18148;big data
14730;data querying
6598;data querying
11756;Hardware
18240;data storage
12794;Hardware
9521;TCP/IP
19801;data storage
13995;indexing
5243;trusted subject
16934;data
15927;data
7369;data management
19773;processing
6614;star property
299;data storage
14835;data storage
3229;Software
17663;data management
5575;TCP/IP
798;mathematical model
13051;data querying
17214;data storage
12086;model simple security condition
16254;data
15968;data
17295;processing
17143;data modeling
9616;trusted subject
16094;data modeling
15293;indexing
16122;processing
9966;mathematical model
9810;TCP/IP
7204;security policy
11007;RAM
9689;data modeling
6185;asterisk-property
9317;indexing
8228;data querying
8097;data storage
11937;data
8799;data modeling
971;mathematical model
15725;processing
12052;data
1735;RAM
11699;RAM
3137;security policy
17208;data querying
19171;data
3369;Software
19426;indexing
2356;indexing
19710;data management
15323;data querying
17229;indexing
1882;mathematical model
6851;TCP/IP
5749;mathematical model
2801;RAM
5525;data modeling
12053;data
18138;data modeling
7374;processing
7664;star property
19567;big data
19072;processing
16025;data modeling
13117;big data
18840;processing
14001;data
9661;data management
17016;data querying
9825;big data
4895;processing
19408;data querying
16866;data querying
962;data management
6994;mathematical model
10821;secure computer system
16798;big data
11813;data
18178;data
16975;big data
8570;data storage
9993;indexing
16406;data querying
6299;model simple security condition
6684;data
9059;data management
6370;trusted subject
17766;data modeling
14253;data storage
12980;processing
19086;data
5800;Hardware
16409;data querying
174;data storage
10954;trusted subject
12079;data modeling
12968;data
14727;data modeling
13138;processing
3176;star property
4115;data querying
4275;secure computer system
10863;mathematical model
6783;big data
1966;big data
5929;secure computer system
1429;data storage
5723;Software
13012;data storage
5996;mathematical model
10958;processing
13312;processing
6513;data
16130;processing
685;data management
12852;RAM
8521;RAM
11253;asterisk-property
13560;data querying
7090;model simple security condition
2880;Hardware
11830;indexing
2005;security policy
9161;TCP/IP
14923;indexing
7119;data storage
9835;Software
8700;indexing
9564;data storage
4038;data
8133;mathematical model
18755;big data
4702;data
8827;RAM
6621;data management
15234;data querying
12043;star property
857;security
17703;processing
11681;TCP/IP
6501;data management
15031;data management
19477;data management
11852;security policy
7724;RAM
8713;star property
14919;big data
18058;processing
12559;RAM
10156;trusted subject
9142;asterisk-property
13240;processing
10084;data storage
19780;data modeling
8873;Hardware
17401;indexing
15529;data modeling
18914;indexing
5371;asterisk-property
8206;data modeling
13552;big data
15253;indexing
17407;processing
18971;data
17624;data querying
13829;processing
13414;data modeling
5944;TCP/IP
9969;processing
8449;data storage
9034;Software
6976;star property
