:START_ID(Article)	:END_ID(Keyword)
13352	data
4119	TCP/IP
1449	data modeling
9509	security
11693	secure computer system
12011	mathematical model
14562	data querying
3447	secure computer system
3840	Hardware
13280	data storage
9853	asterisk-property
16822	data storage
19404	data storage
3977	data querying
17006	data modeling
3283	indexing
2217	security policy
9423	asterisk-property
1749	processing
4708	processing
7387	TCP/IP
14478	data modeling
17581	indexing
3068	data management
9534	processing
2070	data modeling
8172	big data
12159	security policy
3331	data querying
4825	data
12039	security policy
3499	secure computer system
15718	data
13197	indexing
15761	data modeling
6399	data modeling
899	Hardware
19406	processing
19000	data storage
1105	star property
721	data querying
7451	Software
15455	data management
5034	data management
8958	secure computer system
7423	RAM
18608	data querying
4230	Hardware
13002	data
18888	data management
11619	indexing
4441	data storage
1816	security policy
4006	data storage
6893	RAM
11349	secure computer system
12050	data management
12975	indexing
3256	secure computer system
13116	data
8481	processing
4758	data querying
8232	processing
15484	processing
13793	data querying
1584	security policy
12173	big data
17579	data
2103	asterisk-property
11997	data storage
5148	ROM
6772	data management
19672	indexing
11574	trusted subject
19185	indexing
6132	data modeling
6348	indexing
11211	secure computer system
129	Hardware
1430	RAM
2429	data modeling
1051	Software
3289	data modeling
5635	star property
2144	trusted subject
6948	mathematical model
7837	data management
8972	mathematical model
12237	ROM
11223	indexing
4373	security
18445	data storage
12543	security policy
19644	data modeling
2424	data management
15942	data modeling
9606	TCP/IP
5616	Hardware
6465	data
7054	security
19221	processing
13549	data
12471	indexing
9657	processing
8941	data modeling
5456	big data
11854	trusted subject
640	security
9501	processing
2543	big data
19482	big data
13232	data modeling
11290	security policy
1232	big data
10383	indexing
12375	data querying
13390	big data
17972	data
19018	big data
4015	star property
9721	star property
13804	data
15401	data modeling
19607	big data
7797	data
12615	data querying
4970	indexing
17564	data modeling
5998	data querying
15954	data querying
18268	processing
5029	data
9909	asterisk-property
1587	TCP/IP
2132	big data
4206	data
5965	trusted subject
3002	Hardware
7156	data modeling
19068	indexing
6912	asterisk-property
2783	big data
3770	asterisk-property
19442	big data
18467	data management
2569	indexing
4484	TCP/IP
7109	Hardware
9014	trusted subject
7801	mathematical model
12066	big data
1303	data querying
3991	indexing
19751	processing
7976	RAM
1053	security policy
9332	big data
2262	star property
16247	indexing
18248	data storage
3037	big data
9615	big data
10353	trusted subject
5360	indexing
12951	data storage
13109	big data
18882	big data
3993	secure computer system
18906	data modeling
10023	security
15452	data
18025	indexing
7779	indexing
1614	indexing
12510	data querying
6961	data
11395	data storage
14266	big data
16902	big data
5101	data
6179	data modeling
13016	big data
16364	data querying
4634	security
14168	data querying
1706	Software
1521	processing
11558	ROM
25	security
7590	data querying
10659	model simple security condition
2558	model simple security condition
10976	data
12129	model simple security condition
15552	data storage
15899	data querying
17511	big data
2890	big data
14567	indexing
3313	data
452	data storage
1927	indexing
2484	asterisk-property
12626	model simple security condition
13035	big data
6169	security
13881	processing
10102	data modeling
19048	big data
11032	TCP/IP
482	Software
15838	data querying
18912	data modeling
1434	data modeling
14961	data storage
4832	processing
596	asterisk-property
5131	processing
15477	indexing
9009	processing
17700	indexing
17769	indexing
6444	data querying
10604	data modeling
10803	data querying
16636	data modeling
8627	RAM
11067	secure computer system
10013	indexing
13678	processing
3827	security
6118	processing
11595	security
11765	data querying
14252	data modeling
14744	big data
7239	model simple security condition
7233	RAM
19439	data
10601	indexing
11816	TCP/IP
5231	star property
14582	indexing
4699	RAM
12105	RAM
10927	Hardware
16144	data management
16984	data
12527	RAM
9	trusted subject
19219	data
581	star property
2239	data modeling
9266	data
9737	trusted subject
10036	big data
17390	data modeling
14187	big data
13499	data storage
15772	data management
17354	data querying
19285	data modeling
11022	indexing
10753	asterisk-property
14177	indexing
13650	data modeling
7598	data querying
15675	data modeling
3081	mathematical model
8089	security policy
15072	data modeling
1697	security
12394	data management
7626	model simple security condition
4099	data
12162	data storage
9311	trusted subject
15379	big data
9881	Hardware
11713	Hardware
3613	ROM
367	model simple security condition
17222	big data
6873	ROM
5959	RAM
8502	mathematical model
16701	data querying
12436	security policy
1524	data
4555	Hardware
14983	data storage
8858	security
10118	security
12911	data querying
11034	processing
12290	data querying
14151	data
9945	data querying
17169	data storage
3989	trusted subject
7098	data querying
15597	indexing
166	TCP/IP
10671	asterisk-property
12930	processing
7742	data querying
3369	data
6765	data modeling
11426	secure computer system
15325	big data
7243	big data
9680	asterisk-property
16944	data
6781	data management
14253	data management
17376	processing
12019	secure computer system
9793	data modeling
18054	data modeling
4802	indexing
5596	model simple security condition
1941	data storage
10814	indexing
9779	data
1084	security policy
18812	data management
9070	processing
6098	big data
19389	data storage
9476	processing
3004	TCP/IP
5116	data management
9967	Software
3259	security
4261	trusted subject
8125	data management
1784	data management
7481	security policy
18404	indexing
18952	processing
19226	data querying
15696	indexing
9188	data modeling
15767	big data
16147	big data
16809	indexing
2306	asterisk-property
1870	security
3998	ROM
9152	indexing
8493	security
7834	processing
16438	data storage
4953	star property
10764	model simple security condition
14306	processing
6831	Hardware
2995	data management
12622	data storage
877	processing
2518	data management
19659	data management
10435	indexing
12577	data storage
9243	mathematical model
1979	indexing
4161	model simple security condition
10306	mathematical model
13155	processing
14369	big data
17632	data
10769	trusted subject
14521	big data
19770	processing
15607	indexing
13911	processing
18623	indexing
14429	data
18331	data storage
10263	secure computer system
13546	processing
19922	data
14066	indexing
2453	data querying
3482	RAM
16141	data storage
4706	trusted subject
7007	TCP/IP
16132	data modeling
11380	Software
12979	data
800	Software
16073	data management
18554	data
9403	Hardware
19596	data management
8805	Hardware
9296	processing
13267	data
12348	big data
14909	big data
14943	processing
18408	data querying
18859	processing
10931	big data
10765	Hardware
9351	star property
17908	indexing
18799	data storage
9847	security
8790	processing
11313	data management
18583	data
10694	big data
2517	data querying
9231	RAM
17197	data storage
17017	processing
14530	data querying
15150	big data
1703	data management
12397	Hardware
8790	data querying
19361	data management
8538	processing
7164	data management
2257	security
9596	processing
6916	data modeling
19911	data storage
10599	mathematical model
9267	data querying
12323	Hardware
2733	data modeling
4186	model simple security condition
3565	data management
5048	Hardware
1503	data modeling
11190	secure computer system
11955	TCP/IP
9025	data modeling
6658	ROM
9527	TCP/IP
13943	data storage
2617	data management
4358	Hardware
17225	data
1972	security
8044	mathematical model
2694	data
13986	processing
16463	data storage
8639	data storage
9573	big data
1074	big data
3451	data management
8640	star property
15654	data
16265	data modeling
16879	big data
19373	data
6097	RAM
12529	data storage
2462	star property
10976	processing
1091	processing
8127	RAM
15361	indexing
15336	big data
14845	indexing
12107	data management
18727	big data
4554	indexing
1224	processing
7853	data management
2943	data querying
11411	data querying
10179	processing
15646	big data
7944	asterisk-property
7753	ROM
13928	data storage
15290	indexing
131	processing
6354	asterisk-property
12494	processing
12350	RAM
13897	data management
2132	data modeling
4312	ROM
10115	data storage
17898	indexing
16257	data modeling
7383	TCP/IP
7131	data modeling
14131	indexing
2292	TCP/IP
11499	secure computer system
13058	data storage
15621	data modeling
10380	asterisk-property
637	star property
10860	ROM
3675	asterisk-property
9628	trusted subject
8223	data storage
2029	RAM
15950	big data
12919	data modeling
17326	data storage
7915	star property
6704	security policy
12395	indexing
19694	indexing
15237	data storage
17440	data management
582	RAM
3920	Software
10793	data
11825	RAM
4022	trusted subject
6637	big data
15341	data querying
4344	Software
6472	data querying
16925	data
19788	data storage
18778	indexing
1777	ROM
11700	Hardware
16222	big data
18901	indexing
13059	processing
2521	processing
9522	mathematical model
7399	security policy
6406	data querying
10426	security
3117	star property
80	model simple security condition
3791	trusted subject
15852	big data
11041	data querying
14842	data
9775	TCP/IP
2595	processing
